WP, 05, 2024072406,   , BEST,   0, 242N, 1225E, 125,  919, TY,  34, NEQ,  235,  215,  200,  185,  998,  280,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072406,   , BEST,   0, 242N, 1225E, 125,  919, TY,  50, NEQ,  135,  125,  115,  105,  998,  280,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072406,   , BEST,   0, 242N, 1225E, 125,  919, TY,  64, NEQ,   75,   70,   60,   55,  998,  280,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072412,   , BEST,   0, 237N, 1217E, 110,  931, TY,  34, NEQ,  220,  185,  190,  170,  996,  270,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072412,   , BEST,   0, 237N, 1217E, 110,  931, TY,  50, NEQ,   95,   90,   75,   70,  996,  270,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072412,   , BEST,   0, 237N, 1217E, 110,  931, TY,  64, NEQ,   60,   50,   30,   30,  996,  270,   5,   0,  10,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072418,   , BEST,   0, 248N, 1214E,  95,  945, TY,  34, NEQ,  220,  185,  190,  170,  992,  260,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072418,   , BEST,   0, 248N, 1214E,  95,  945, TY,  50, NEQ,   95,   90,   75,   70,  992,  260,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072418,   , BEST,   0, 248N, 1214E,  95,  945, TY,  64, NEQ,   60,   50,   30,   30,  992,  260,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072500,   , BEST,   0, 251N, 1203E,  75,  961, TY,  34, NEQ,  200,  170,  190,  150,  992,  250,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072500,   , BEST,   0, 251N, 1203E,  75,  961, TY,  50, NEQ,   95,   90,   75,   70,  992,  250,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072500,   , BEST,   0, 251N, 1203E,  75,  961, TY,  64, NEQ,   60,   50,   30,   30,  992,  250,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, D,
WP, 05, 2024072506,   , BEST,   0, 251N, 1198E,  60,  964, TS,  34, NEQ,  220,  170,  190,   80,  990,  240,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M,
WP, 05, 2024072506,   , BEST,   0, 251N, 1198E,  60,  964, TS,  50, NEQ,   90,   60,   60,    0,  990,  240,  10,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M,
WP, 05, 2024072512,   , BEST,   0, 256N, 1194E,  50,  973, TS,  34, NEQ,  190,  170,  190,   60,  990,  210,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M,
WP, 05, 2024072512,   , BEST,   0, 256N, 1194E,  50,  973, TS,  50, NEQ,   55,   50,   50,    0,  990,  210,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M,
WP, 05, 2024072518,   , BEST,   0, 256N, 1186E,  45,  978, TS,  34, NEQ,  190,  170,  190,   60,  991,  210,  20,   0,   0,   W,   0,    ,   0,   0,      GAEMI, M,
WP, 05, 2024072600,   , BEST,   0, 265N, 1183E,  35,  983, TS,  34, NEQ,  190,  170,  190,   60,  992,  225,  35,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  ,
WP, 05, 2024072606,   , BEST,   0, 275N, 1178E,  35,  987, TS,  34, NEQ,  190,  170,  190,   60,  992,  190,  35,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  ,
WP, 05, 2024072612,   , BEST,   0, 286N, 1172E,  30,  990, TD,   0,    ,    0,    0,    0,    0,  995,  200,  60,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  ,
WP, 05, 2024072618,   , BEST,   0, 295N, 1165E,  25,  992, TD,   0,    ,    0,    0,    0,    0,  995,  200,  60,   0,   0,   W,   0,    ,   0,   0,      GAEMI,  ,
